SMILES,Atomistic_Length,Kmer_Length
BrC(c1ccc2c(c1)CCCC2)C1CCCOC1,30,22
BrC(c1ccc2c(c1)CCCC2)C1CCOC1,29,22
BrC(c1ccc2c(c1)CCCC2)C1CCOCC1,30,22
BrC(c1ccc2c(c1)CCCC2)C1COCCO1,30,22
BrC(c1ccc2c(c1)CCCC2)C1COc2ccccc21,35,23
BrC(c1ccc2c(c1)CCCC2)C1Cc2ccccc21,34,23
BrC(c1ccc2c(c1)CCCC2)C1Cc2ccccc2C1,35,25
BrC(c1ccc2c(c1)CCCC2)C1Cc2ccccc2O1,35,25
BrC(c1ccc2c(c1)CCCC2)c1cc2c(s1)CCC2,36,28
BrC(c1ccc2c(c1)CCCC2)c1cc2c(s1)CCCC2,37,28
BrC(c1ccc2c(c1)CCCC2)c1cc2c(s1)CCSC2,37,28
BrC(c1ccc2c(c1)CCCC2)c1cc2ccccc2s1,35,25
BrC(c1ccc2c(c1)CCCC2)c1cc2sccc2s1,34,26
BrC(c1ccc2c(c1)CCCC2)c1ccc2c(c1)CCC2,37,28
BrC(c1ccc2c(c1)CCCC2)c1ccc2c(c1)CCO2,37,28
BrC(c1ccc2c(c1)CCCC2)c1ccc2c(c1)COC2,37,28
BrC(c1ccc2c(c1)CCCC2)c1ccccc1I,31,22
BrC(c1ccc2c(c1)CCCC2)c1ccco1,29,22
BrC(c1ccc2c(c1)CCCC2)c1cccs1,29,22
BrC(c1ccc2c(c1)CCCC2)c1csc2ccccc12,35,23
BrC(c1ccc2c(c1)CCCO2)C(C1CC1)C1CC1,35,27
BrC(c1ccc2c(c1)CCCO2)C1(c2ccccc2)CC1,37,27
BrC(c1ccc2c(c1)CCCO2)C1C2C3CCC(C3)C21,38,29
BrC(c1ccc2c(c1)CCCO2)C1C2CCCC21,32,23
BrC(c1ccc2c(c1)CCCO2)C1C2CCCCC21,33,24
BrC(c1ccc2c(c1)CCCO2)C1CC1,27,21
BrC(c1ccc2c(c1)CCCO2)C1CC1c1ccccc1,35,25
BrC(c1ccc2c(c1)CCCO2)C1CC2CC2C1,32,25
BrC(c1ccc2c(c1)CCCO2)C1CC2CCC1C2,33,25
BrC(c1ccc2c(c1)CCCO2)C1CCC1,28,21
BrC(c1ccc2c(c1)CCCO2)C1CCCC1,29,21
BrC(c1ccc2c(c1)CCCO2)C1CCCCC1,30,22
BrC(c1ccc2c(c1)CCCO2)C1CCCCCC1,31,22
BrC(c1ccc2c(c1)CCCO2)C1CCCCCCC1,32,22
BrC(c1ccc2c(c1)CCCO2)C1CCCCO1,30,22
BrC(c1ccc2c(c1)CCCO2)C1CCCO1,29,21
BrC(c1ccc2c(c1)CCCO2)C1CCCOC1,30,22
BrC(c1ccc2c(c1)CCCO2)C1CCOC1,29,22
BrC(c1ccc2c(c1)CCCO2)C1CCOCC1,30,22
BrC(c1ccc2c(c1)CCCO2)C1COCCO1,30,22
BrC(c1ccc2c(c1)CCCO2)C1COc2ccccc21,35,23
BrC(c1ccc2c(c1)CCCO2)C1Cc2ccccc21,34,23
BrC(c1ccc2c(c1)CCCO2)C1Cc2ccccc2C1,35,25
BrC(c1ccc2c(c1)CCCO2)C1Cc2ccccc2O1,35,25
BrC(c1ccc2c(c1)CCCO2)c1cc2c(s1)CCC2,36,28
BrC(c1ccc2c(c1)CCCO2)c1cc2c(s1)CCCC2,37,28
BrC(c1ccc2c(c1)CCCO2)c1cc2c(s1)CCSC2,37,28
BrC(c1ccc2c(c1)CCCO2)c1cc2ccccc2s1,35,25
BrC(c1ccc2c(c1)CCCO2)c1cc2sccc2s1,34,26
BrC(c1ccc2c(c1)CCCO2)c1ccc2c(c1)CCO2,37,28
BrC(c1ccc2c(c1)CCCO2)c1ccccc1I,31,22
BrC(c1ccc2c(c1)CCCO2)c1ccco1,29,22
BrC(c1ccc2c(c1)CCCO2)c1cccs1,29,22
BrC(c1ccc2c(c1)CCCO2)c1csc2ccccc12,35,23
BrC(c1ccc2c(c1)CCO2)C1(c2ccccc2)CC1,36,27
BrC(c1ccc2c(c1)CCO2)C12CC3CC(CC(C3)C1)C2,41,32
BrC(c1ccc2c(c1)CCO2)C1C2C3CCC(C3)C21,37,29
BrC(c1ccc2c(c1)CCO2)C1C2CC3CC(C2)CC1C3,39,31
BrC(c1ccc2c(c1)CCO2)C1C2CCCC21,31,23
BrC(c1ccc2c(c1)CCO2)C1C2CCCCC21,32,24
BrC(c1ccc2c(c1)CCO2)C1CC1,26,21
BrC(c1ccc2c(c1)CCO2)C1CC1c1ccccc1,34,25
BrC(c1ccc2c(c1)CCO2)C1CC2CC2C1,31,25
BrC(c1ccc2c(c1)CCO2)C1CC2CCC1C2,32,25
BrC(c1ccc2c(c1)CCO2)C1CCC1,27,21
BrC(c1ccc2c(c1)CCO2)C1CCC2CCCCC2C1,35,26
BrC(c1ccc2c(c1)CCO2)C1CCCC1,28,21
BrC(c1ccc2c(c1)CCO2)C1CCCCC1,29,22
BrC(c1ccc2c(c1)CCO2)C1CCCCCC1,30,22
BrC(c1ccc2c(c1)CCO2)C1CCCCCCC1,31,22
BrC(c1ccc2c(c1)CCO2)C1CCCCO1,29,22
BrC(c1ccc2c(c1)CCO2)C1CCCO1,28,21
BrC(c1ccc2c(c1)CCO2)C1CCCOC1,29,22
BrC(c1ccc2c(c1)CCO2)C1CCCc2ccccc21,35,24
BrC(c1ccc2c(c1)CCO2)C1CCOC1,28,22
BrC(c1ccc2c(c1)CCO2)C1CCOCC1,29,22
BrC(c1ccc2c(c1)CCO2)C1CCOc2ccccc21,35,24
BrC(c1ccc2c(c1)CCO2)C1CCc2ccccc2C1,35,25
BrC(c1ccc2c(c1)CCO2)C1COCCO1,29,22
BrC(c1ccc2c(c1)CCO2)C1COc2ccccc21,34,23
BrC(c1ccc2c(c1)CCO2)C1COc2ccccc2O1,35,25
BrC(c1ccc2c(c1)CCO2)C1Cc2ccccc21,33,23
BrC(c1ccc2c(c1)CCO2)C1Cc2ccccc2C1,34,25
BrC(c1ccc2c(c1)CCO2)C1Cc2ccccc2O1,34,25
BrC(c1ccc2c(c1)CCO2)c1cc2c(s1)CCC2,35,28
BrC(c1ccc2c(c1)CCO2)c1cc2c(s1)CCCC2,36,28
BrC(c1ccc2c(c1)CCO2)c1cc2c(s1)CCCCC2,37,29
BrC(c1ccc2c(c1)CCO2)c1cc2c(s1)CCSC2,36,28
BrC(c1ccc2c(c1)CCO2)c1cc2ccccc2s1,34,25
BrC(c1ccc2c(c1)CCO2)c1cc2sccc2s1,33,26
BrC(c1ccc2c(c1)CCO2)c1ccc2c(c1)CCO2,36,28
BrC(c1ccc2c(c1)CCO2)c1ccc2c(c1)OCCO2,37,29
BrC(c1ccc2c(c1)CCO2)c1ccc2ccccc2c1,35,25
BrC(c1ccc2c(c1)CCO2)c1cccc2ccccc12,35,23
BrC(c1ccc2c(c1)CCO2)c1ccccc1I,30,22
BrC(c1ccc2c(c1)CCO2)c1ccco1,28,22
BrC(c1ccc2c(c1)CCO2)c1cccs1,28,22
BrC(c1ccc2c(c1)CCO2)c1csc2ccccc12,34,23
BrC(c1ccc2c(c1)COC2)C1(c2ccccc2)CC1,36,27
BrC(c1ccc2c(c1)COC2)C12CC3CC(CC(C3)C1)C2,41,32
BrC(c1ccc2c(c1)COC2)C1C2C3CCC(C3)C21,37,29
BrC(c1ccc2c(c1)COC2)C1C2CC3CC(C2)CC1C3,39,31
BrC(c1ccc2c(c1)COC2)C1C2CCCC21,31,23
BrC(c1ccc2c(c1)COC2)C1C2CCCCC21,32,24
BrC(c1ccc2c(c1)COC2)C1CC1,26,21
BrC(c1ccc2c(c1)COC2)C1CC1c1ccccc1,34,25
BrC(c1ccc2c(c1)COC2)C1CC2CC2C1,31,25
BrC(c1ccc2c(c1)COC2)C1CC2CCC1C2,32,25
BrC(c1ccc2c(c1)COC2)C1CCC1,27,21
BrC(c1ccc2c(c1)COC2)C1CCC2CCCCC2C1,35,26
BrC(c1ccc2c(c1)COC2)C1CCCC1,28,21
BrC(c1ccc2c(c1)COC2)C1CCCCC1,29,22
BrC(c1ccc2c(c1)COC2)C1CCCCCC1,30,22
BrC(c1ccc2c(c1)COC2)C1CCCCCCC1,31,22
BrC(c1ccc2c(c1)COC2)C1CCCCO1,29,22
BrC(c1ccc2c(c1)COC2)C1CCCO1,28,21
BrC(c1ccc2c(c1)COC2)C1CCCOC1,29,22
BrC(c1ccc2c(c1)COC2)C1CCCc2ccccc21,35,24
BrC(c1ccc2c(c1)COC2)C1CCOC1,28,22
BrC(c1ccc2c(c1)COC2)C1CCOCC1,29,22
BrC(c1ccc2c(c1)COC2)C1CCOc2ccccc21,35,24
BrC(c1ccc2c(c1)COC2)C1CCc2ccccc2C1,35,25
BrC(c1ccc2c(c1)COC2)C1COCCO1,29,22
BrC(c1ccc2c(c1)COC2)C1COc2ccccc21,34,23
BrC(c1ccc2c(c1)COC2)C1COc2ccccc2O1,35,25
BrC(c1ccc2c(c1)COC2)C1Cc2ccccc21,33,23
BrC(c1ccc2c(c1)COC2)C1Cc2ccccc2C1,34,25
BrC(c1ccc2c(c1)COC2)C1Cc2ccccc2O1,34,25
BrC(c1ccc2c(c1)COC2)c1cc2c(s1)CCC2,35,28
BrC(c1ccc2c(c1)COC2)c1cc2c(s1)CCCC2,36,28
BrC(c1ccc2c(c1)COC2)c1cc2c(s1)CCCCC2,37,29
BrC(c1ccc2c(c1)COC2)c1cc2c(s1)CCSC2,36,28
BrC(c1ccc2c(c1)COC2)c1cc2ccccc2s1,34,25
BrC(c1ccc2c(c1)COC2)c1cc2sccc2s1,33,26
BrC(c1ccc2c(c1)COC2)c1ccc2c(c1)CCCO2,37,28
BrC(c1ccc2c(c1)COC2)c1ccc2c(c1)CCO2,36,28
BrC(c1ccc2c(c1)COC2)c1ccc2c(c1)COC2,36,28
BrC(c1ccc2c(c1)COC2)c1ccc2c(c1)OCCO2,37,29
BrC(c1ccc2c(c1)COC2)c1ccc2ccccc2c1,35,25
BrC(c1ccc2c(c1)COC2)c1cccc2ccccc12,35,23
BrC(c1ccc2c(c1)COC2)c1ccccc1I,30,22
BrC(c1ccc2c(c1)COC2)c1ccco1,28,22
BrC(c1ccc2c(c1)COC2)c1cccs1,28,22
BrC(c1ccc2c(c1)COC2)c1csc2ccccc12,34,23
BrC(c1ccc2c(c1)OCCCO2)C1C2C3CCC(C3)C21,39,30
BrC(c1ccc2c(c1)OCCCO2)C1C2CCCC21,33,24
BrC(c1ccc2c(c1)OCCCO2)C1C2CCCCC21,34,25
BrC(c1ccc2c(c1)OCCCO2)C1CC1,28,22
BrC(c1ccc2c(c1)OCCCO2)C1CC2CC2C1,33,26
BrC(c1ccc2c(c1)OCCCO2)C1CC2CCC1C2,34,26
BrC(c1ccc2c(c1)OCCCO2)C1CCC1,29,22
BrC(c1ccc2c(c1)OCCCO2)C1CCCC1,30,22
BrC(c1ccc2c(c1)OCCCO2)C1CCCCC1,31,23
BrC(c1ccc2c(c1)OCCCO2)C1CCCCCC1,32,23
BrC(c1ccc2c(c1)OCCCO2)C1CCCCCCC1,33,23
BrC(c1ccc2c(c1)OCCCO2)C1CCCCO1,31,23
BrC(c1ccc2c(c1)OCCCO2)C1CCCO1,30,22
